sim_num,rate_num,ratio,trace,score,var_fin,learn_time,n_selected,n_pruned
2,2,40,True,58.0,0.0062265831576001855,239.9,20,20
2,2,40,False,99.0,0.15683990688537597,99.9,20,20
2,2,45,True,52.0,0.004747904833431457,157.25,23,22
2,2,45,False,99.0,0.16297646911442468,132.75,22,23
2,2,50,True,61.0,0.0,5.800000000000001,50,0
2,2,50,False,100.0,0.1766405541930244,129.70000000000002,25,25
2,2,55,True,49.0,0.0,5.800000000000001,55,0
2,2,55,False,100.0,0.18206955749482523,121.30000000000001,28,27
2,2,60,True,56.0,0.0,5.800000000000001,60,0
2,2,60,False,100.0,0.19101096766402476,86.35000000000001,30,30
2,2,65,True,53.0,0.0,5.800000000000001,65,0
2,2,65,False,99.0,0.18965456152237675,72.60000000000001,33,32
2,2,70,True,49.0,0.0,5.800000000000001,70,0
2,2,70,False,100.0,0.1984718138509377,99.25,35,35
2,2,75,True,54.0,0.0,5.800000000000001,75,0
2,2,75,False,100.0,0.19858235589697354,128.8,38,37
2,2,80,True,46.0,0.0,5.800000000000001,80,0
2,2,80,False,100.0,0.20644091404448742,126.85000000000001,40,40
2,2,85,True,57.0,0.0,5.800000000000001,85,0
2,2,85,False,99.0,0.2011373107099971,139.6,42,43
2,2,90,True,49.0,0.0,5.800000000000001,90,0
2,2,90,False,100.0,0.21179421938198756,31.8,45,45
2,2,95,True,41.0,0.0,5.800000000000001,95,0
2,2,95,False,100.0,0.21404239709722178,129.45000000000002,48,47
2,2,100,True,54.0,0.0,5.800000000000001,100,0
2,2,100,False,100.0,0.22134464349812719,60.800000000000004,50,50
2,3,5,True,58.0,0.0,5.800000000000001,5,0
2,3,5,False,56.0,0.0,5.800000000000001,5,0
2,3,10,True,44.0,0.0,5.800000000000001,10,0
2,3,10,False,54.0,0.0,5.800000000000001,10,0
2,3,15,True,53.0,0.0,5.800000000000001,15,0
2,3,15,False,45.0,0.0,5.800000000000001,15,0
2,3,20,True,51.0,0.0,5.800000000000001,20,0
2,3,20,False,54.0,0.0,5.800000000000001,20,0
2,3,25,True,43.0,0.0,5.800000000000001,25,0
2,3,25,False,98.0,0.07209265041977889,159.05,13,12
2,3,30,True,65.0,0.0,5.800000000000001,30,0
2,3,30,False,98.0,0.10710872815410111,76.45,15,15
2,3,35,True,53.0,0.00018919510534448983,140.70000000000002,16,19
2,3,35,False,99.0,0.11816822080636138,145.45000000000002,18,17
2,3,40,True,47.0,0.0004834466856232926,129.65,19,21
2,3,40,False,97.0,0.1436679019364147,76.5,20,20
2,3,45,True,53.0,0.0027570758778757702,129.95000000000002,22,23
2,3,45,False,99.0,0.15194127014879644,151.05,23,22
2,3,50,True,51.0,0.0012536601431798618,124.15,25,25
2,3,50,False,95.0,0.15998237609248808,71.0,25,25
2,3,55,True,51.0,0.011808122028824726,116.30000000000001,28,27
2,3,55,False,97.0,0.16748173627687704,294.85,27,28
2,3,60,True,51.0,0.010050516150388046,183.65,30,30
2,3,60,False,53.0,0.0011091311333020564,,0,60
2,3,65,True,55.0,0.027906775395623973,143.1,33,32
2,3,65,False,46.0,0.06700315878919602,108.25,32,33
2,3,70,True,52.0,0.015620207200339993,172.10000000000002,51,19
2,3,70,False,91.0,0.2238518181370167,59.550000000000004,35,35
2,3,75,True,54.0,0.0023908878206059443,148.35,6,69
2,3,75,False,98.0,0.20669410242223926,,37,38
2,3,80,True,50.0,0.052248102986188795,16.5,39,41
2,3,80,False,47.0,0.04440157701281451,174.85000000000002,40,40
2,3,85,True,51.0,0.022898570455712343,251.9,3,82
2,3,85,False,44.0,0.09637217952121278,128.95000000000002,75,10
2,3,90,True,49.0,0.06122928528884955,168.10000000000002,45,45
2,3,90,False,92.0,0.20779677680116038,105.9,45,45
2,3,95,True,51.0,0.012535061183009606,199.9,68,27
2,3,95,False,49.0,0.07655018037411623,,47,48
2,3,100,True,62.0,0.17180362876508903,251.35000000000002,50,50
2,3,100,False,65.0,0.1836160549778578,319.1,50,50
2,4,5,True,57.0,0.0,5.800000000000001,5,0
2,4,5,False,47.0,0.0,5.800000000000001,5,0
2,4,10,True,48.0,0.0,5.800000000000001,10,0
2,4,10,False,56.0,0.0,5.800000000000001,10,0
2,4,15,True,64.0,0.0,5.800000000000001,15,0
2,4,15,False,55.0,0.0,5.800000000000001,15,0
2,4,20,True,50.0,0.0,5.800000000000001,20,0
2,4,20,False,52.0,0.0,5.800000000000001,20,0
2,4,25,True,54.0,0.0,5.800000000000001,25,0
2,4,25,False,97.0,0.07450969427018952,68.10000000000001,13,12
2,4,30,True,57.0,0.0,5.800000000000001,30,0
2,4,30,False,96.0,0.10575291311058113,91.45,15,15
2,4,35,True,47.0,0.0,5.800000000000001,35,0
2,4,35,False,97.0,0.12880625879811264,137.8,17,18
2,4,40,True,43.0,0.0,5.800000000000001,40,0
2,4,40,False,98.0,0.1398120665337721,43.35,20,20
2,4,45,True,46.0,0.0,5.800000000000001,45,0
2,4,45,False,95.0,0.14586795080777598,60.1,23,22
2,4,50,True,55.0,0.0,5.800000000000001,50,0
2,4,50,False,52.0,0.0031783032219881487,145.95000000000002,0,50
2,4,55,True,52.0,0.0,5.800000000000001,55,0
2,4,55,False,100.0,0.23142888746510856,101.2,27,28
2,4,60,True,45.0,0.0005739356822460047,52.7,21,39
2,4,60,False,58.0,0.08542634144380204,73.8,0,60
2,4,65,True,55.0,0.0003246988669225645,134.35,32,33
2,4,65,False,94.0,0.2350825273453421,38.95,33,32
2,4,70,True,51.0,0.0012010108328521527,,68,2
2,4,70,False,100.0,0.2154267620027075,98.35000000000001,35,35
2,4,75,True,53.0,0.0014780668653616683,105.9,36,39
2,4,75,False,100.0,0.23684843704609296,93.60000000000001,37,38
2,4,80,True,55.0,0.0016688834904142586,126.80000000000001,48,32
2,4,80,False,98.0,0.2163160232973496,99.55000000000001,40,40
2,4,85,True,48.0,0.0067586214120595985,21.6,66,19
2,4,85,False,99.0,0.2119949072874226,172.65,42,43
2,4,90,True,53.0,0.001959938493558415,105.7,24,66
2,4,90,False,99.0,0.22295612835399495,256.40000000000003,45,45
2,4,95,True,48.0,0.0005405152593898624,274.3,24,71
2,4,95,False,97.0,0.22648173038307684,140.20000000000002,51,44
2,4,100,True,54.0,0.14812734274154607,,52,48
2,4,100,False,54.0,0.20314644681128982,99.35000000000001,50,50
2,5,5,True,60.0,0.0,5.800000000000001,5,0
2,5,5,False,61.0,0.0,5.800000000000001,5,0
2,5,10,True,54.0,0.0,5.800000000000001,10,0
2,5,10,False,57.0,0.0,5.800000000000001,10,0
2,5,15,True,56.0,0.0,5.800000000000001,15,0
2,5,15,False,53.0,0.0,5.800000000000001,15,0
2,5,20,True,66.0,0.0,5.800000000000001,20,0
2,5,20,False,53.0,0.0,5.800000000000001,20,0
2,5,25,True,56.0,0.0,5.800000000000001,25,0
2,5,25,False,98.0,0.07258333920081063,94.30000000000001,12,13
2,5,30,True,52.0,0.0,5.800000000000001,30,0
2,5,30,False,98.0,0.10869574571241233,72.45,15,15
2,5,35,True,55.0,0.0,5.800000000000001,35,0
2,5,35,False,98.0,0.12120303327651548,93.4,17,18
2,5,40,True,62.0,0.0,5.800000000000001,40,0
2,5,40,False,98.0,0.15291275082546552,185.55,20,20
2,5,45,True,42.0,0.0,5.800000000000001,45,0
2,5,45,False,100.0,0.1555191423029847,74.8,22,23
2,5,50,True,58.0,2.533853561456467e-05,14.55,21,29
2,5,50,False,100.0,0.20841777766475594,156.35000000000002,25,25
2,5,55,True,55.0,0.0029509187873892747,54.35,31,24
2,5,55,False,100.0,0.21141921108225317,55.300000000000004,27,28
2,5,60,True,51.0,0.004634234199886427,349.95000000000005,36,24
2,5,60,False,100.0,0.2386799228125167,122.85000000000001,30,30
2,5,65,True,54.0,0.0032314790768753552,19.200000000000003,24,41
2,5,65,False,64.0,0.005464074652681612,200.75,1,64
2,5,70,True,51.0,0.0024597934858834945,,5,65
2,5,70,False,43.0,0.07230316788409175,,70,0
2,5,75,True,54.0,0.000705535830680949,,5,70
2,5,75,False,94.0,0.21626002162402808,104.65,37,38
2,5,80,True,53.0,0.019829159319749656,,76,4
2,5,80,False,100.0,0.2474421796851408,93.7,40,40
2,5,85,True,54.0,0.0010635135685102312,64.25,7,78
2,5,85,False,99.0,0.21698929591453356,95.30000000000001,43,42
2,5,90,True,58.0,0.023079109956126595,,45,45
2,5,90,False,100.0,0.2343273138319431,105.45,46,44
2,5,95,True,60.0,0.09655508648125195,54.550000000000004,47,48
2,5,95,False,76.0,0.1608069068585963,,55,40
2,5,100,True,46.0,0.11532199996270753,201.60000000000002,49,51
2,5,100,False,51.0,0.21180053399840654,162.9,50,50
2,6,5,True,56.0,0.0,5.800000000000001,5,0
2,6,5,False,56.0,0.0,5.800000000000001,5,0
2,6,10,True,57.0,0.0,5.800000000000001,10,0
2,6,10,False,56.0,0.0,5.800000000000001,10,0
2,6,15,True,49.0,0.0,5.800000000000001,15,0
2,6,15,False,46.0,0.0,5.800000000000001,15,0
2,6,20,True,54.0,0.0,5.800000000000001,20,0
2,6,20,False,56.0,0.0,5.800000000000001,20,0
2,6,25,True,49.0,0.0,5.800000000000001,25,0
2,6,25,False,91.0,0.07715442187216306,130.95000000000002,12,13
2,6,30,True,56.0,0.0,5.800000000000001,30,0
2,6,30,False,98.0,0.10748497058757678,74.25,15,15
2,6,35,True,51.0,0.0,5.800000000000001,35,0
2,6,35,False,98.0,0.12489801586553341,127.80000000000001,17,18
2,6,40,True,54.0,0.0,5.800000000000001,40,0
2,6,40,False,99.0,0.14457028132356378,70.2,20,20
2,6,45,True,49.0,8.729986954535695e-05,82.55000000000001,6,39
2,6,45,False,100.0,0.17064292388426952,129.95000000000002,22,23
2,6,50,True,58.0,0.006520157025281183,80.25,25,25
2,6,50,False,50.0,0.06374507207834956,86.05000000000001,50,0
2,6,55,True,62.0,0.007284571378628577,227.15,54,1
2,6,55,False,86.0,0.19804165054513487,54.5,0,55
2,6,60,True,65.0,0.08539354436275017,58.5,30,30
2,6,60,False,100.0,0.21098923910419307,146.85,30,30
2,6,65,True,63.0,0.10866447340540361,,33,32
2,6,65,False,100.0,0.2041944315795938,127.7,32,33
2,6,70,True,55.0,0.07463103316243581,28.75,35,35
2,6,70,False,100.0,0.21487516940197407,49.900000000000006,35,35
2,6,75,True,65.0,0.011267664080872503,108.95,36,39
2,6,75,False,62.0,0.20548091558437057,58.300000000000004,38,37
2,6,80,True,63.0,0.10824613350260211,171.65,40,40
2,6,80,False,99.0,0.21139288515798318,102.5,40,40
2,6,85,True,59.0,0.088489218939394,,43,42
2,6,85,False,100.0,0.21762371428103397,132.20000000000002,42,43
2,6,90,True,58.0,0.007421778964427622,124.80000000000001,45,45
2,6,90,False,100.0,0.23424857117963807,144.05,45,45
2,6,95,True,52.0,0.0025152108669631553,245.75,13,82
2,6,95,False,100.0,0.24093257900207243,127.5,47,48
2,6,100,True,48.0,0.11222146523768785,,41,59
2,6,100,False,52.0,0.18871613933652423,67.5,50,50
2,7,5,True,48.0,0.0,5.800000000000001,5,0
2,7,5,False,50.0,0.0,5.800000000000001,5,0
2,7,10,True,59.0,0.0,5.800000000000001,10,0
2,7,10,False,53.0,0.0,5.800000000000001,10,0
2,7,15,True,61.0,0.0,5.800000000000001,15,0
2,7,15,False,51.0,0.0,5.800000000000001,15,0
2,7,20,True,49.0,0.0,5.800000000000001,20,0
2,7,20,False,52.0,0.0003106194012625589,97.45,5,15
2,7,25,True,47.0,0.0,5.800000000000001,25,0
2,7,25,False,98.0,0.08080742245333428,112.85000000000001,12,13
2,7,30,True,53.0,0.0,5.800000000000001,30,0
2,7,30,False,97.0,0.11273808948050729,82.85000000000001,15,15
2,7,35,True,59.0,0.0,5.800000000000001,35,0
2,7,35,False,100.0,0.1268932310880364,52.650000000000006,17,18
2,7,40,True,53.0,9.419246963099702e-05,297.45,23,17
2,7,40,False,100.0,0.17721287603869226,131.1,20,20
2,7,45,True,36.0,0.0011226043888676012,29.900000000000002,30,15
2,7,45,False,100.0,0.18952989504503284,163.55,22,23
2,7,50,True,45.0,0.002955589022701787,40.1,23,27
2,7,50,False,100.0,0.17440656785689254,93.85000000000001,25,25
2,7,55,True,65.0,0.10597167518355133,,27,28
2,7,55,False,100.0,0.23832926122960899,81.15,27,28
2,7,60,True,50.0,0.011689441481066608,,58,2
2,7,60,False,100.0,0.2457034158608347,100.2,30,30
2,7,65,True,58.0,0.01877219924867959,138.20000000000002,33,32
2,7,65,False,81.0,0.13906733149154657,69.95,64,1
2,7,70,True,52.0,0.11285349456589333,,35,35
2,7,70,False,95.0,0.1945320355572595,150.0,35,35
2,7,75,True,48.0,0.0003818649337766009,104.0,46,29
2,7,75,False,98.0,0.20409204197051153,121.9,37,38
2,7,80,True,45.0,0.003664801011394081,195.10000000000002,35,45
2,7,80,False,98.0,0.22069493057294085,127.60000000000001,40,40
2,7,85,True,52.0,0.011254932314594708,92.75,41,44
2,7,85,False,100.0,0.2255811676861715,237.65,42,43
2,7,90,True,46.0,0.04430001971234159,84.0,41,49
2,7,90,False,93.0,0.23306715966101194,101.4,45,45
2,7,95,True,62.0,0.12731198492376816,113.5,48,47
2,7,95,False,47.0,0.1907792278106752,88.10000000000001,11,84
2,7,100,True,45.0,0.02171929412550235,40.150000000000006,12,88
2,7,100,False,53.0,0.11340893717037613,194.20000000000002,50,50
2,8,5,True,64.0,0.0,5.800000000000001,5,0
2,8,5,False,67.0,0.0,5.800000000000001,5,0
2,8,10,True,52.0,0.0,5.800000000000001,10,0
2,8,10,False,48.0,0.0,5.800000000000001,10,0
2,8,15,True,48.0,0.0,5.800000000000001,15,0
2,8,15,False,47.0,0.0,5.800000000000001,15,0
2,8,20,True,51.0,0.0,5.800000000000001,20,0
2,8,20,False,62.0,0.0,5.800000000000001,20,0
2,8,25,True,52.0,0.0,5.800000000000001,25,0
2,8,25,False,99.0,0.08249506468340254,90.75,12,13
2,8,30,True,56.0,0.0,5.800000000000001,30,0
2,8,30,False,99.0,0.10526991625451806,82.2,15,15
2,8,35,True,54.0,0.0,5.800000000000001,35,0
2,8,35,False,100.0,0.12705564364304198,55.1,17,18
2,8,40,True,57.0,0.0,5.800000000000001,40,0
2,8,40,False,100.0,0.14544394833901453,207.25,20,20
2,8,45,True,57.0,3.8054345724528194e-05,,11,34
2,8,45,False,100.0,0.16556642587191145,137.1,22,23
2,8,50,True,59.0,0.0001369935526717988,,9,41
2,8,50,False,100.0,0.18281192279960348,76.10000000000001,25,25
2,8,55,True,56.0,0.00011630314719404614,,3,52
2,8,55,False,100.0,0.17084100908169944,134.65,27,28
2,8,60,True,61.0,0.00026332579097929255,202.5,37,23
2,8,60,False,99.0,0.17843126283970595,,30,30
2,8,65,True,86.0,0.13656751472252268,294.40000000000003,33,32
2,8,65,False,97.0,0.18176138165128847,93.65,32,33
2,8,70,True,87.0,0.1529365348767867,184.8,35,35
2,8,70,False,98.0,0.19824499575446294,98.5,35,35
2,8,75,True,83.0,0.14754384447974314,,38,37
2,8,75,False,98.0,0.20848586439965622,121.05000000000001,37,38
2,8,80,True,87.0,0.16233222720734766,,40,40
2,8,80,False,98.0,0.21464448425656785,92.05000000000001,40,40
2,8,85,True,55.0,0.02411743790431524,201.0,42,43
2,8,85,False,99.0,0.20869398448053744,,42,43
2,8,90,True,77.0,0.12068970543127822,216.15,46,44
2,8,90,False,100.0,0.24358300046133746,127.55000000000001,45,45
2,8,95,True,38.0,0.03223445982285786,,61,34
2,8,95,False,99.0,0.23025283785254932,145.70000000000002,48,47
2,8,100,True,47.0,0.018759669300754275,215.35000000000002,28,72
2,8,100,False,48.0,0.123695397818468,205.10000000000002,50,50
2,9,5,True,51.0,0.0,5.800000000000001,5,0
2,9,5,False,50.0,0.0,5.800000000000001,5,0
2,9,10,True,59.0,0.0,5.800000000000001,10,0
2,9,10,False,46.0,0.0,5.800000000000001,10,0
2,9,15,True,53.0,0.0,5.800000000000001,15,0
2,9,15,False,57.0,0.0,5.800000000000001,15,0
2,9,20,True,58.0,0.0,5.800000000000001,20,0
2,9,20,False,43.0,0.0,5.800000000000001,20,0
2,9,25,True,53.0,0.0,5.800000000000001,25,0
2,9,25,False,99.0,0.07430777593266565,74.60000000000001,13,12
2,9,30,True,52.0,0.0,5.800000000000001,30,0
2,9,30,False,99.0,0.10591579647312349,95.60000000000001,15,15
2,9,35,True,58.0,0.0,5.800000000000001,35,0
2,9,35,False,100.0,0.1266833960317266,110.80000000000001,17,18
2,9,40,True,51.0,0.0,5.800000000000001,40,0
2,9,40,False,99.0,0.13575670594793887,84.15,20,20
2,9,45,True,59.0,2.5470956348556318e-05,192.15,16,29
2,9,45,False,57.0,0.009891914621340895,188.0,0,45
2,9,50,True,55.0,0.0014586396582086563,97.80000000000001,2,48
2,9,50,False,98.0,0.16203808594675695,101.45,25,25
2,9,55,True,83.0,0.05926293146559189,25.25,28,27
2,9,55,False,100.0,0.18118022062212708,61.95,27,28
2,9,60,True,54.0,0.0,5.800000000000001,60,0
2,9,60,False,99.0,0.1812360973339529,130.85,30,30
2,9,65,True,56.0,0.004233560462323167,110.60000000000001,38,27
2,9,65,False,96.0,0.18648287563139282,128.85,32,33
2,9,70,True,91.0,0.1647023190078936,307.3,35,35
2,9,70,False,98.0,0.18068971849529256,91.45,35,35
2,9,75,True,83.0,0.1527638256888781,,38,37
2,9,75,False,98.0,0.1944444925928264,24.200000000000003,37,38
2,9,80,True,88.0,0.17156683970831516,160.4,41,39
2,9,80,False,100.0,0.2433900991442194,57.0,40,40
2,9,85,True,87.0,0.15107982652415994,,43,42
2,9,85,False,99.0,0.21676405846746535,170.95000000000002,43,42
2,9,90,True,53.0,0.02726158845718729,105.5,82,8
2,9,90,False,98.0,0.2132260505694819,128.6,46,44
2,9,95,True,78.0,0.12305760635660712,163.20000000000002,49,46
2,9,95,False,99.0,0.2262553940452935,,47,48
2,9,100,True,41.0,0.05233967730355105,100.55000000000001,28,72
2,9,100,False,47.0,0.0605688929254583,68.60000000000001,55,45
2,10,5,True,60.0,0.0,5.800000000000001,5,0
2,10,5,False,43.0,0.0,5.800000000000001,5,0
2,10,10,True,54.0,0.0,5.800000000000001,10,0
2,10,10,False,50.0,0.0,5.800000000000001,10,0
2,10,15,True,57.0,0.0,5.800000000000001,15,0
2,10,15,False,54.0,0.0,5.800000000000001,15,0
2,10,20,True,63.0,0.0,5.800000000000001,20,0
2,10,20,False,59.0,0.0,5.800000000000001,20,0
2,10,25,True,56.0,0.0,5.800000000000001,25,0
2,10,25,False,99.0,0.07887078931469062,93.30000000000001,12,13
2,10,30,True,61.0,0.0,5.800000000000001,30,0
2,10,30,False,100.0,0.10501706890307144,134.25,15,15
2,10,35,True,61.0,0.0,5.800000000000001,35,0
2,10,35,False,100.0,0.13291345797782203,101.75,17,18
2,10,40,True,63.0,1.979068791995158e-05,,12,28
2,10,40,False,100.0,0.1935635639187573,135.6,20,20
2,10,45,True,48.0,0.00010197844510529578,146.55,0,45
2,10,45,False,100.0,0.16855290054729152,65.60000000000001,22,23
2,10,50,True,58.0,0.02385329464237187,,25,25
2,10,50,False,98.0,0.15523237957074276,108.10000000000001,25,25
2,10,55,True,52.0,0.0003617059925316212,157.75,25,30
2,10,55,False,73.0,0.11320531210757184,30.150000000000002,54,1
2,10,60,True,92.0,0.15658252114273147,282.85,30,30
2,10,60,False,97.0,0.1791845788031215,44.0,30,30
2,10,65,True,70.0,0.14447306066805315,324.40000000000003,32,33
2,10,65,False,95.0,0.18478318920159859,94.10000000000001,32,33
2,10,70,True,90.0,0.156725439227356,227.85000000000002,35,35
2,10,70,False,99.0,0.1975700660208138,138.5,35,35
2,10,75,True,90.0,0.16001805210956152,328.25,38,37
2,10,75,False,97.0,0.19144451749628222,130.85,38,37
2,10,80,True,82.0,0.16319326026533834,91.4,40,40
2,10,80,False,97.0,0.19414998172394907,175.55,40,40
2,10,85,True,85.0,0.1511760172540501,215.35000000000002,44,41
2,10,85,False,98.0,0.20952938387113884,100.10000000000001,42,43
2,10,90,True,87.0,0.1846218569279682,222.10000000000002,45,45
2,10,90,False,99.0,0.21318373385240189,7.4,45,45
2,10,95,True,87.0,0.21770976877601333,148.6,47,48
2,10,95,False,97.0,0.2175956916285877,129.20000000000002,47,48
2,10,100,True,51.0,0.03445409643330805,38.800000000000004,99,1
2,10,100,False,41.0,0.05118057144821473,72.0,56,44
3,0,5,True,65.0,0.0,5.800000000000001,5,0
3,0,5,False,55.0,0.0,5.800000000000001,5,0
3,0,10,True,53.0,0.0,5.800000000000001,10,0
3,0,10,False,58.0,0.0,5.800000000000001,10,0
3,0,15,True,51.0,0.0,5.800000000000001,15,0
3,0,15,False,56.0,0.0,5.800000000000001,15,0
3,0,20,True,56.0,0.0,5.800000000000001,20,0
3,0,20,False,57.0,0.0,5.800000000000001,20,0
3,0,25,True,46.0,0.0,5.800000000000001,25,0
3,0,25,False,51.0,5.3857110004997126e-05,97.4,0,25
3,0,30,True,60.0,0.0,5.800000000000001,30,0
3,0,30,False,98.0,0.11073036721790382,141.05,15,15
3,0,35,True,47.0,0.0,5.800000000000001,35,0
3,0,35,False,97.0,0.12271743710237963,95.85000000000001,17,18
3,0,40,True,57.0,0.0,5.800000000000001,40,0
3,0,40,False,98.0,0.14302136580092747,113.15,20,20
3,0,45,True,59.0,0.0,5.800000000000001,45,0
3,0,45,False,97.0,0.1509241729709856,99.80000000000001,23,22
3,0,50,True,51.0,0.0,5.800000000000001,50,0
3,0,50,False,98.0,0.17726204770206352,207.35000000000002,25,25
3,0,55,True,52.0,0.13783489246814287,226.8,28,27
3,0,55,False,100.0,0.28117488949595826,26.8,27,28
3,0,60,True,55.0,0.0035148452757190053,159.0,30,30
3,0,60,False,99.0,0.18639018390199785,125.85000000000001,30,30
3,0,65,True,55.0,0.0032387203382769616,163.35000000000002,33,32
3,0,65,False,97.0,0.20152004309036914,97.75,32,33
3,0,70,True,63.0,0.001207483064176545,120.9,35,35
3,0,70,False,98.0,0.22429261620303992,,35,35
3,0,75,True,62.0,0.0005417488890109166,123.7,41,34
3,0,75,False,98.0,0.22430192380932495,34.35,38,37
3,0,80,True,52.0,0.0019338300371942064,162.5,39,41
3,0,80,False,99.0,0.22544613008851772,111.75,40,40
3,0,85,True,57.0,0.005949180348133299,132.0,43,42
3,0,85,False,98.0,0.2269156973295847,156.75,43,42
3,0,90,True,49.0,0.004780116629923318,105.65,18,72
3,0,90,False,98.0,0.22815336649138954,81.60000000000001,45,45
3,0,95,True,51.0,0.06063642118730171,139.70000000000002,71,24
3,0,95,False,49.0,0.0668885259968761,143.65,47,48
3,0,100,True,51.0,0.0006428208933765453,80.85000000000001,46,54
3,0,100,False,98.0,0.21844554247871634,72.05,50,50
3,1,5,True,56.0,0.0,5.800000000000001,5,0
3,1,5,False,49.0,0.0,5.800000000000001,5,0
3,1,10,True,54.0,0.0,5.800000000000001,10,0
3,1,10,False,50.0,0.0,5.800000000000001,10,0
3,1,15,True,59.0,0.0,5.800000000000001,15,0
3,1,15,False,57.0,0.0,5.800000000000001,15,0
3,1,20,True,53.0,0.0,5.800000000000001,20,0
3,1,20,False,56.0,0.0,5.800000000000001,20,0
3,1,25,True,58.0,0.0,5.800000000000001,25,0
3,1,25,False,98.0,0.06761485813933168,71.85000000000001,12,13
3,1,30,True,48.0,0.0,5.800000000000001,30,0
3,1,30,False,98.0,0.10702265210532719,78.0,15,15
3,1,35,True,58.0,0.0,5.800000000000001,35,0
3,1,35,False,98.0,0.12051430341803715,156.35000000000002,18,17
3,1,40,True,48.0,0.0,5.800000000000001,40,0
3,1,40,False,98.0,0.1461566476956613,98.30000000000001,20,20
3,1,45,True,48.0,0.0,5.800000000000001,45,0
3,1,45,False,52.0,0.1573762868898949,71.10000000000001,23,22
3,1,50,True,48.0,0.0,5.800000000000001,50,0
3,1,50,False,45.0,0.16275511397742773,91.4,28,22
3,1,55,True,54.0,0.0,5.800000000000001,55,0
3,1,55,False,43.0,0.15633995119479688,77.65,30,25
3,1,60,True,58.0,0.0,5.800000000000001,60,0
3,1,60,False,53.0,0.1631083229936487,133.6,35,25
3,1,65,True,53.0,0.0,5.800000000000001,65,0
3,1,65,False,40.0,0.15647953080822952,165.0,37,28
3,1,70,True,53.0,0.0,5.800000000000001,70,0
3,1,70,False,41.0,0.16329064875655433,191.10000000000002,40,30
3,1,75,True,50.0,0.0,5.800000000000001,75,0
3,1,75,False,41.0,0.17853358883269857,106.4,43,32
3,1,80,True,54.0,0.0,5.800000000000001,80,0
3,1,80,False,44.0,0.18318853286192024,107.30000000000001,44,36
3,1,85,True,53.0,0.0,5.800000000000001,85,0
3,1,85,False,50.0,0.18298032606070777,99.55000000000001,45,40
3,1,90,True,55.0,0.0,5.800000000000001,90,0
3,1,90,False,40.0,0.1935979568560784,53.1,45,45
3,1,95,True,57.0,0.0,5.800000000000001,95,0
3,1,95,False,45.0,0.20320334491971556,128.5,47,48
3,1,100,True,47.0,0.0,5.800000000000001,100,0
3,1,100,False,100.0,0.22298127662316078,102.9,50,50
3,2,5,True,51.0,0.0,5.800000000000001,5,0
3,2,5,False,52.0,0.0,5.800000000000001,5,0
3,2,10,True,58.0,0.0,5.800000000000001,10,0
3,2,10,False,41.0,0.0,5.800000000000001,10,0
3,2,15,True,51.0,0.0,5.800000000000001,15,0
3,2,15,False,58.0,0.0,5.800000000000001,15,0
3,2,20,True,56.0,0.0,5.800000000000001,20,0
3,2,20,False,53.0,0.0,5.800000000000001,20,0
3,2,25,True,55.0,0.0,5.800000000000001,25,0
3,2,25,False,99.0,0.07481228243084155,167.70000000000002,13,12
3,2,30,True,55.0,0.0,5.800000000000001,30,0
3,2,30,False,97.0,0.10910694027208752,105.60000000000001,15,15
3,2,35,True,56.0,0.0,5.800000000000001,35,0
3,2,35,False,98.0,0.1263971979892098,70.75,18,17
3,2,40,True,59.0,0.010291572127271135,180.65,20,20
3,2,40,False,100.0,0.15524415104020473,165.55,20,20
3,2,45,True,54.0,0.00028614898438782165,153.0,23,22
3,2,45,False,100.0,0.1659114467380411,104.25,22,23
3,2,50,True,54.0,0.00025988249999961155,72.95,50,0
3,2,50,False,99.0,0.17982135162705076,303.3,25,25
3,2,55,True,54.0,0.0,5.800000000000001,55,0
3,2,55,False,100.0,0.18208847272402073,75.25,28,27
3,2,60,True,59.0,0.0,5.800000000000001,60,0
3,2,60,False,100.0,0.18686520073823915,68.65,30,30
3,2,65,True,51.0,0.0,5.800000000000001,65,0
3,2,65,False,100.0,0.19311522637488315,99.45,32,33
3,2,70,True,53.0,0.0,5.800000000000001,70,0
3,2,70,False,100.0,0.19825410507325267,93.5,35,35
3,2,75,True,54.0,0.0,5.800000000000001,75,0
3,2,75,False,100.0,0.2016689146976271,77.55000000000001,37,38
3,2,80,True,59.0,0.0,5.800000000000001,80,0
3,2,80,False,100.0,0.20582849072372136,81.10000000000001,40,40
3,2,85,True,52.0,0.0,5.800000000000001,85,0
3,2,85,False,100.0,0.20403024535153913,165.05,42,43
3,2,90,True,57.0,0.0,5.800000000000001,90,0
3,2,90,False,99.0,0.21260287983989695,166.45000000000002,45,45
3,2,95,True,54.0,0.0,5.800000000000001,95,0
3,2,95,False,100.0,0.20927505980953565,129.25,47,48
3,2,100,True,51.0,0.0,5.800000000000001,100,0
3,2,100,False,99.0,0.2160798762199767,76.35000000000001,50,50
3,3,5,True,51.0,0.0,5.800000000000001,5,0
3,3,5,False,51.0,0.0,5.800000000000001,5,0
3,3,10,True,60.0,0.0,5.800000000000001,10,0
3,3,10,False,56.0,0.0,5.800000000000001,10,0
3,3,15,True,44.0,0.0,5.800000000000001,15,0
3,3,15,False,52.0,0.0,5.800000000000001,15,0
3,3,20,True,59.0,0.0,5.800000000000001,20,0
3,3,20,False,54.0,0.0,5.800000000000001,20,0
