,count,rate_num,ratio,trace,score,var_fin,learn_time,n_selected,n_pruned
2246,6,5,65,True,60.0,0.005657344701725678,35.050000000000004,32,33
2247,7,5,65,True,49.0,0.007322540902317567,78.45,22,43
2248,8,5,65,True,50.0,0.0026473653023240964,,17,48
2249,9,5,65,True,51.0,0.002571845103024226,,5,60
2250,0,5,65,False,99.0,0.1965945879451578,48.6,32,33
2251,1,5,65,False,46.0,0.06310335390350598,172.5,32,33
2252,2,5,65,False,75.0,0.15446322940962806,58.550000000000004,64,1
2253,3,5,65,False,45.0,0.06865784196696663,35.4,32,33
2254,4,5,65,False,100.0,0.23573150105092633,,32,33
2255,5,5,65,False,55.0,0.03574338957445254,34.0,1,64
2256,6,5,65,False,100.0,0.22975081120759125,126.10000000000001,33,32
2257,7,5,65,False,99.0,0.20293109437039683,104.7,32,33
2258,8,5,65,False,54.0,0.006387418566754456,,0,65
2259,9,5,65,False,82.0,0.20307246286583586,102.15,33,32
2260,0,5,70,True,48.0,0.010617875764545424,33.35,70,0
2261,1,5,70,True,58.0,0.0001280445382806896,155.0,0,70
2262,2,5,70,True,55.0,0.023199163073138573,181.3,35,35
2263,3,5,70,True,62.0,0.010411243041131127,90.55000000000001,35,35
2264,4,5,70,True,50.0,0.010872583511105496,,33,37
2265,5,5,70,True,47.0,0.00632955287596919,10.0,27,43
2266,6,5,70,True,49.0,0.0032547367048145,49.75,15,55
2267,7,5,70,True,45.0,0.009815934254560016,,35,35
2268,8,5,70,True,64.0,0.014789835293371077,56.050000000000004,35,35
2269,9,5,70,True,50.0,0.011291773974912057,92.45,35,35
2270,0,5,70,False,57.0,0.18028686783190478,85.2,0,70
2271,1,5,70,False,85.0,0.23758908075264576,125.35000000000001,35,35
2272,2,5,70,False,59.0,0.002028894989910084,252.85000000000002,0,70
2273,3,5,70,False,48.0,0.0005101165480181015,75.3,0,70
2274,4,5,70,False,76.0,0.15470880124382494,79.65,36,34
2275,5,5,70,False,55.0,0.10417691851655042,119.05000000000001,35,35
2276,6,5,70,False,48.0,0.08193391251511463,29.400000000000002,70,0
2277,7,5,70,False,100.0,0.22133592468458693,57.650000000000006,35,35
2278,8,5,70,False,84.0,0.21801542641853483,140.0,35,35
2279,9,5,70,False,99.0,0.2139432649448021,51.6,36,34
2280,0,5,75,True,59.0,0.008757413149092445,77.80000000000001,37,38
2281,1,5,75,True,61.0,0.008447265600427245,128.25,48,27
2282,2,5,75,True,49.0,0.009647017340739781,29.900000000000002,38,37
2283,3,5,75,True,53.0,0.0001978904609966931,176.4,2,73
2284,4,5,75,True,51.0,0.018917549505815107,111.35000000000001,32,43
2285,5,5,75,True,51.0,0.007472216576870905,57.050000000000004,11,64
2286,6,5,75,True,52.0,0.006304827620313575,,43,32
2287,7,5,75,True,51.0,0.0005968840719402946,35.35,38,37
2288,8,5,75,True,55.0,0.0006916843065311604,223.70000000000002,37,38
2289,9,5,75,True,59.0,0.005857403486384701,,29,46
2290,0,5,75,False,57.0,0.13809594949086307,163.45000000000002,39,36
2291,1,5,75,False,71.0,0.19928895720381337,158.05,37,38
2292,2,5,75,False,64.0,0.007525354231476891,164.65,1,74
2293,3,5,75,False,100.0,0.21395579919031482,126.85000000000001,37,38
2294,4,5,75,False,99.0,0.21066901688683384,246.65,37,38
2295,5,5,75,False,53.0,0.05593591617534261,70.9,37,38
2296,6,5,75,False,100.0,0.22196661994693523,249.85000000000002,37,38
2297,7,5,75,False,87.0,0.18803160369390937,32.5,37,38
2298,8,5,75,False,47.0,0.08866516126878653,161.05,38,37
2299,9,5,75,False,99.0,0.2140891197642796,189.75,37,38
2300,0,5,80,True,53.0,0.01674007019432379,,40,40
2301,1,5,80,True,55.0,0.0013340215991176868,286.65000000000003,13,67
2302,2,5,80,True,56.0,0.014970201316968978,36.25,41,39
2303,3,5,80,True,51.0,0.04280038221585791,112.60000000000001,66,14
2304,4,5,80,True,58.0,0.0187531012481867,257.1,40,40
2305,5,5,80,True,58.0,0.014407331394234911,20.5,40,40
2306,6,5,80,True,60.0,0.03667702894073371,,40,40
2307,7,5,80,True,53.0,0.004013356976681809,,55,25
2308,8,5,80,True,53.0,0.06862281527365491,,41,39
2309,9,5,80,True,48.0,0.0029580170507818825,17.8,37,43
2310,0,5,80,False,100.0,0.21882043180426303,96.0,40,40
2311,1,5,80,False,89.0,0.21090723881936885,84.4,43,37
2312,2,5,80,False,100.0,0.2176445979098512,154.75,40,40
2313,3,5,80,False,100.0,0.2190194493385904,119.9,40,40
2314,4,5,80,False,93.0,0.19037134843069708,167.25,40,40
2315,5,5,80,False,100.0,0.2487309328684233,165.8,40,40
2316,6,5,80,False,91.0,0.21706005285700306,99.55000000000001,40,40
2317,7,5,80,False,99.0,0.2118857167123955,98.0,40,40
2318,8,5,80,False,78.0,0.16693044928591053,137.15,40,40
2319,9,5,80,False,100.0,0.24851093299776056,99.85000000000001,40,40
2320,0,5,85,True,54.0,0.005114031080921798,97.7,45,40
2321,1,5,85,True,52.0,0.037378428878428925,286.0,43,42
2322,2,5,85,True,52.0,0.0025383330234968957,,67,18
2323,3,5,85,True,56.0,0.0008320422775342233,80.45,1,84
2324,4,5,85,True,58.0,0.006113014416313776,113.5,43,42
2325,5,5,85,True,50.0,0.01456450185053633,79.15,47,38
2326,6,5,85,True,50.0,0.030147308880658218,235.55,57,28
2327,7,5,85,True,58.0,0.03286892487609157,83.45,78,7
2328,8,5,85,True,47.0,0.00762118938215471,122.85000000000001,42,43
2329,9,5,85,True,51.0,0.017827801551633514,,44,41
2330,0,5,85,False,99.0,0.21065827654177902,108.60000000000001,42,43
2331,1,5,85,False,100.0,0.23908893371321893,127.15,42,43
2332,2,5,85,False,99.0,0.21336794106140947,93.65,42,43
2333,3,5,85,False,100.0,0.21937352488192527,82.10000000000001,42,43
2334,4,5,85,False,91.0,0.2012553524480958,190.15,42,43
2335,5,5,85,False,100.0,0.23298425682634086,124.0,42,43
2336,6,5,85,False,100.0,0.24584270015063545,109.9,42,43
2337,7,5,85,False,100.0,0.22113549541545335,162.35000000000002,43,42
2338,8,5,85,False,99.0,0.2153016393001038,78.95,42,43
2339,9,5,85,False,99.0,0.23182518450434514,165.25,42,43
2340,0,5,90,True,61.0,0.0003916297686050312,150.25,24,66
2341,1,5,90,True,58.0,0.0003835558842770759,158.95000000000002,0,90
2342,2,5,90,True,61.0,0.014134289798656031,191.75,50,40
2343,3,5,90,True,55.0,0.010076009804464763,321.35,46,44
2344,4,5,90,True,50.0,0.009209359881842702,178.3,45,45
2345,5,5,90,True,53.0,0.001533811331120054,195.95000000000002,44,46
2346,6,5,90,True,53.0,0.0011252642577436816,190.65,12,78
2347,7,5,90,True,59.0,0.004186974697077723,189.9,55,35
2348,8,5,90,True,58.0,0.0035796203659297595,,12,78
2349,9,5,90,True,49.0,0.0016048211292877552,,54,36
2350,0,5,90,False,100.0,0.22328104708078808,208.0,45,45
2351,1,5,90,False,99.0,0.22077481174358046,169.5,45,45
2352,2,5,90,False,57.0,0.12025425035062368,67.10000000000001,45,45
2353,3,5,90,False,100.0,0.23452771897227834,56.75,45,45
2354,4,5,90,False,99.0,0.2431706402744813,49.5,45,45
2355,5,5,90,False,58.0,0.016941533967375147,34.85,90,0
2356,6,5,90,False,51.0,0.01877808860722196,122.5,3,87
2357,7,5,90,False,99.0,0.21772846650278535,132.75,46,44
2358,8,5,90,False,100.0,0.21602622882267702,124.55000000000001,45,45
2359,9,5,90,False,100.0,0.24625708625557513,168.45000000000002,46,44
2360,0,5,95,True,52.0,0.0004916731147410427,232.05,1,94
2361,1,5,95,True,53.0,0.013998063452471147,,44,51
2362,2,5,95,True,65.0,0.0221790178742563,,51,44
2363,3,5,95,True,53.0,0.001136153862881061,,41,54
2364,4,5,95,True,54.0,0.001130734941486299,,13,82
2365,5,5,95,True,66.0,0.003788466820467542,150.9,60,35
2366,6,5,95,True,54.0,0.0008648772801234399,302.05,47,48
2367,7,5,95,True,54.0,0.00514988392895164,267.15000000000003,47,48
2368,8,5,95,True,54.0,0.002209090706613799,166.3,20,75
2369,9,5,95,True,54.0,0.001301249496542183,135.6,9,86
2370,0,5,95,False,100.0,0.2352794276917126,233.25,49,46
2371,1,5,95,False,100.0,0.2296035853198233,98.2,48,47
2372,2,5,95,False,99.0,0.23082838431542485,126.10000000000001,49,46
2373,3,5,95,False,97.0,0.2341131343048573,128.15,51,44
2374,4,5,95,False,64.0,0.19562740290576675,59.800000000000004,49,46
2375,5,5,95,False,54.0,0.04915724743881897,116.15,94,1
2376,6,5,95,False,91.0,0.23933899194521777,156.0,52,43
2377,7,5,95,False,100.0,0.23927373172727687,93.60000000000001,48,47
2378,8,5,95,False,100.0,0.23909316755313198,41.5,47,48
2379,9,5,95,False,100.0,0.24443542865907725,134.70000000000002,47,48
2380,0,5,100,True,55.0,0.14082831902175905,,65,35
2381,1,5,100,True,50.0,0.1471832016350175,,51,49
2382,2,5,100,True,49.0,0.1025670995320259,105.25,52,48
2383,3,5,100,True,50.0,0.06282632623403275,193.70000000000002,40,60
2384,4,5,100,True,50.0,0.12362261906428369,,62,38
2385,5,5,100,True,45.0,0.09118902762331646,,39,61
2386,6,5,100,True,43.0,0.09776389429476028,,36,64
2387,7,5,100,True,44.0,0.09111308528640437,27.900000000000002,39,61
2388,8,5,100,True,50.0,0.11305602022274387,58.95,51,49
2389,9,5,100,True,49.0,0.08001449709360853,342.05,37,63
2390,0,5,100,False,49.0,0.21926742537187735,81.15,50,50
2391,1,5,100,False,47.0,0.22099792258244388,77.85000000000001,50,50
2392,2,5,100,False,50.0,0.2105084451463153,87.65,50,50
2393,3,5,100,False,46.0,0.21914865460919136,88.60000000000001,50,50
2394,4,5,100,False,51.0,0.20117430229151143,218.05,50,50
2395,5,5,100,False,43.0,0.21663796360649765,254.0,50,50
2396,6,5,100,False,50.0,0.21961157480150467,98.0,50,50
2397,7,5,100,False,49.0,0.22110209553744556,180.85000000000002,50,50
2398,8,5,100,False,45.0,0.20595457092658262,93.30000000000001,50,50
2399,9,5,100,False,51.0,0.2188080339150385,86.15,50,50
2400,0,6,5,True,53.0,0.0,15.0,0,0
2401,1,6,5,True,63.0,0.0,15.0,0,0
2402,2,6,5,True,54.0,0.0,15.0,0,0
2403,3,6,5,True,60.0,0.0,15.0,0,0
2404,4,6,5,True,53.0,0.0,15.0,0,0
2405,5,6,5,True,56.0,0.0,15.0,0,0
2406,6,6,5,True,53.0,0.0,15.0,0,0
2407,7,6,5,True,60.0,0.0,15.0,0,0
2408,8,6,5,True,51.0,0.0,15.0,0,0
2409,9,6,5,True,56.0,0.0,15.0,0,0
2410,0,6,5,False,52.0,0.0,15.0,0,0
2411,1,6,5,False,44.0,0.0,15.0,0,0
2412,2,6,5,False,53.0,0.0,15.0,0,0
2413,3,6,5,False,51.0,0.0,15.0,0,0
2414,4,6,5,False,64.0,0.0,15.0,0,0
2415,5,6,5,False,51.0,0.0,15.0,0,0
2416,6,6,5,False,57.0,0.0,15.0,0,0
2417,7,6,5,False,51.0,0.0,15.0,0,0
2418,8,6,5,False,54.0,0.0,15.0,0,0
2419,9,6,5,False,52.0,0.0,15.0,0,0
2420,0,6,10,True,58.0,0.0,15.0,0,0
2421,1,6,10,True,56.0,0.0,15.0,0,0
2422,2,6,10,True,51.0,0.0,15.0,0,0
2423,3,6,10,True,57.0,0.0,15.0,0,0
2424,4,6,10,True,58.0,0.0,15.0,0,0
2425,5,6,10,True,49.0,0.0,15.0,0,0
2426,6,6,10,True,55.0,0.0,15.0,0,0
2427,7,6,10,True,50.0,0.0,15.0,0,0
2428,8,6,10,True,50.0,0.0,15.0,0,0
2429,9,6,10,True,55.0,0.0,15.0,0,0
2430,0,6,10,False,51.0,0.0,15.0,0,0
2431,1,6,10,False,54.0,0.0,15.0,0,0
2432,2,6,10,False,52.0,0.0,15.0,0,0
2433,3,6,10,False,58.0,0.0,15.0,0,0
2434,4,6,10,False,48.0,0.0,15.0,0,0
2435,5,6,10,False,51.0,0.0,15.0,0,0
2436,6,6,10,False,55.0,0.0,15.0,0,0
2437,7,6,10,False,51.0,0.0,15.0,0,0
2438,8,6,10,False,56.0,0.0,15.0,0,0
2439,9,6,10,False,48.0,0.0,15.0,0,0
2440,0,6,15,True,47.0,0.0,15.0,0,0
2441,1,6,15,True,57.0,0.0,15.0,0,0
2442,2,6,15,True,54.0,0.0,15.0,0,0
2443,3,6,15,True,60.0,0.0,15.0,0,0
2444,4,6,15,True,52.0,0.0,15.0,0,0
2445,5,6,15,True,53.0,0.0,15.0,0,0
2446,6,6,15,True,62.0,0.0,15.0,0,0
2447,7,6,15,True,56.0,0.0,15.0,0,0
2448,8,6,15,True,53.0,0.0,15.0,0,0
2449,9,6,15,True,54.0,0.0,15.0,0,0
2450,0,6,15,False,54.0,0.0,15.0,0,0
2451,1,6,15,False,58.0,0.0,15.0,0,0
2452,2,6,15,False,58.0,0.0,15.0,0,0
2453,3,6,15,False,48.0,0.0,15.0,0,0
2454,4,6,15,False,53.0,0.0,15.0,0,0
2455,5,6,15,False,50.0,0.0,15.0,0,0
2456,6,6,15,False,56.0,0.0,15.0,0,0
2457,7,6,15,False,46.0,0.0,15.0,0,0
2458,8,6,15,False,50.0,0.0,15.0,0,0
2459,9,6,15,False,51.0,0.0,15.0,0,0
2460,0,6,20,True,59.0,0.0,15.0,0,0
2461,1,6,20,True,54.0,0.0,15.0,0,0
2462,2,6,20,True,46.0,0.0,15.0,0,0
2463,3,6,20,True,56.0,0.0,15.0,0,0
2464,4,6,20,True,47.0,0.0,15.0,0,0
2465,5,6,20,True,53.0,0.0,15.0,0,0
2466,6,6,20,True,61.0,0.0,15.0,0,0
2467,7,6,20,True,44.0,0.0,15.0,0,0
2468,8,6,20,True,49.0,0.0,15.0,0,0
2469,9,6,20,True,51.0,0.0,15.0,0,0
2470,0,6,20,False,55.0,0.0,15.0,0,0
2471,1,6,20,False,60.0,0.0,15.0,0,0
2472,2,6,20,False,59.0,0.0,15.0,0,0
2473,3,6,20,False,62.0,0.00019810640350400015,111.45,4,16
2474,4,6,20,False,59.0,0.0,15.0,0,0
2475,5,6,20,False,48.0,0.0,15.0,0,0
2476,6,6,20,False,53.0,0.0,15.0,0,0
2477,7,6,20,False,58.0,0.0,15.0,0,0
2478,8,6,20,False,50.0,0.0,15.0,0,0
2479,9,6,20,False,57.0,0.0,15.0,0,0
2480,0,6,25,True,46.0,0.0,15.0,0,0
2481,1,6,25,True,50.0,0.0,15.0,0,0
2482,2,6,25,True,48.0,0.0,15.0,0,0
2483,3,6,25,True,48.0,0.0,15.0,0,0
2484,4,6,25,True,59.0,0.0,15.0,0,0
2485,5,6,25,True,56.0,0.0,15.0,0,0
2486,6,6,25,True,52.0,0.0,15.0,0,0
2487,7,6,25,True,59.0,0.0,15.0,0,0
2488,8,6,25,True,53.0,0.0,15.0,0,0
2489,9,6,25,True,48.0,0.0,15.0,0,0
2490,0,6,25,False,97.0,0.0794897522666027,75.45,12,13
2491,1,6,25,False,98.0,0.07616231478828038,50.6,12,13
2492,2,6,25,False,97.0,0.07748252864272712,108.55000000000001,12,13
2493,3,6,25,False,97.0,0.07799482438051251,51.800000000000004,12,13
2494,4,6,25,False,98.0,0.08134073172284954,135.35,12,13
2495,5,6,25,False,98.0,0.07514494505287139,112.2,13,12
2496,6,6,25,False,95.0,0.08298852362772462,162.9,13,12
2497,7,6,25,False,98.0,0.07568019720806893,136.45000000000002,12,13
2498,8,6,25,False,99.0,0.08039767277559458,79.75,12,13
2499,9,6,25,False,98.0,0.07429347672714182,77.7,12,13
2500,0,6,30,True,53.0,0.0,15.0,0,0
2501,1,6,30,True,52.0,0.0,15.0,0,0
2502,2,6,30,True,55.0,0.0,15.0,0,0
2503,3,6,30,True,51.0,0.0,15.0,0,0
2504,4,6,30,True,54.0,0.0,15.0,0,0
2505,5,6,30,True,48.0,0.0,15.0,0,0
2506,6,6,30,True,55.0,0.0,15.0,0,0
2507,7,6,30,True,60.0,0.0,15.0,0,0
2508,8,6,30,True,56.0,0.0,15.0,0,0
2509,9,6,30,True,54.0,0.0,15.0,0,0
2510,0,6,30,False,99.0,0.12327862674690973,101.15,15,15
2511,1,6,30,False,99.0,0.11423441185570894,87.4,15,15
2512,2,6,30,False,98.0,0.10961879426091937,51.800000000000004,15,15
2513,3,6,30,False,98.0,0.10111141390477778,77.30000000000001,15,15
2514,4,6,30,False,99.0,0.11165124097988201,51.0,15,15
2515,5,6,30,False,97.0,0.10400524620627359,76.7,15,15
2516,6,6,30,False,96.0,0.11319594392339778,134.70000000000002,15,15
2517,7,6,30,False,97.0,0.1078489499077297,57.35,15,15
2518,8,6,30,False,98.0,0.10708376728946177,109.0,15,15
2519,9,6,30,False,100.0,0.11531691326831836,55.300000000000004,15,15
2520,0,6,35,True,55.0,0.0,15.0,0,0
2521,1,6,35,True,52.0,0.0,15.0,0,0
2522,2,6,35,True,53.0,0.0,15.0,0,0
2523,3,6,35,True,53.0,0.0,15.0,0,0
2524,4,6,35,True,58.0,0.0,15.0,0,0
2525,5,6,35,True,52.0,0.0,15.0,0,0
2526,6,6,35,True,57.0,0.0,15.0,0,0
2527,7,6,35,True,51.0,0.0,15.0,0,0
2528,8,6,35,True,56.0,0.0,15.0,0,0
2529,9,6,35,True,50.0,0.0,15.0,0,0
2530,0,6,35,False,98.0,0.12006806342284115,89.05000000000001,17,18
2531,1,6,35,False,97.0,0.12274278457956467,73.85000000000001,17,18
2532,2,6,35,False,100.0,0.13168155025489442,47.050000000000004,17,18
2533,3,6,35,False,99.0,0.12834891191508405,98.80000000000001,17,18
2534,4,6,35,False,98.0,0.1248554741754833,118.25,17,18
2535,5,6,35,False,97.0,0.12510698446984428,125.55000000000001,17,18
2536,6,6,35,False,97.0,0.1317335903105263,85.0,17,18
2537,7,6,35,False,100.0,0.126715381326562,127.9,17,18
2538,8,6,35,False,100.0,0.13019073316891364,57.35,17,18
2539,9,6,35,False,98.0,0.12614579446034033,102.9,17,18
2540,0,6,40,True,49.0,0.0,15.0,0,0
2541,1,6,40,True,53.0,0.0,15.0,0,0
2542,2,6,40,True,44.0,0.0,15.0,0,0
2543,3,6,40,True,50.0,0.0,15.0,0,0
2544,4,6,40,True,45.0,0.0,15.0,0,0
2545,5,6,40,True,55.0,0.0,15.0,0,0
2546,6,6,40,True,58.0,0.0,15.0,0,0
2547,7,6,40,True,54.0,0.0,15.0,0,0
2548,8,6,40,True,56.0,0.0,15.0,0,0
2549,9,6,40,True,57.0,0.0,15.0,0,0
2550,0,6,40,False,99.0,0.14560084217395172,132.75,20,20
2551,1,6,40,False,100.0,0.20500541743352302,45.25,20,20
2552,2,6,40,False,100.0,0.1749458577618663,168.15,20,20
2553,3,6,40,False,100.0,0.15970167054696024,176.9,20,20
2554,4,6,40,False,100.0,0.17262734413435116,166.35000000000002,20,20
2555,5,6,40,False,99.0,0.1690522126022051,139.9,20,20
2556,6,6,40,False,99.0,0.15100172831552733,153.5,20,20
2557,7,6,40,False,100.0,0.21952702521825188,113.65,20,20
2558,8,6,40,False,100.0,0.1524798468101434,151.3,20,20
2559,9,6,40,False,100.0,0.17394284538972973,160.95000000000002,20,20
2560,0,6,45,True,57.0,0.0,15.0,0,0
2561,1,6,45,True,47.0,1.9434400721367713e-05,54.7,3,42
2562,2,6,45,True,58.0,8.953504859681807e-05,81.85000000000001,25,20
2563,3,6,45,True,62.0,0.00023584875407038056,57.5,22,23
2564,4,6,45,True,48.0,5.000546544249741e-05,112.95,23,22
2565,5,6,45,True,46.0,9.488246169279964e-06,54.800000000000004,23,22
2566,6,6,45,True,53.0,4.8504843485261816e-05,54.2,1,44
2567,7,6,45,True,49.0,3.999812010894286e-06,54.800000000000004,9,36
2568,8,6,45,True,51.0,0.00018435177945976244,13.9,22,23
2569,9,6,45,True,55.0,5.861698340175993e-05,35.15,26,19
2570,0,6,45,False,100.0,0.18619929958760761,155.15,22,23
2571,1,6,45,False,100.0,0.1740950457655691,186.15,22,23
2572,2,6,45,False,100.0,0.16293091428092807,183.60000000000002,22,23
2573,3,6,45,False,100.0,0.2394743655578966,160.25,22,23
2574,4,6,45,False,58.0,0.009917449912188857,167.25,1,44
2575,5,6,45,False,100.0,0.17451636926441264,173.10000000000002,22,23
2576,6,6,45,False,98.0,0.15490810622084103,92.45,22,23
2577,7,6,45,False,100.0,0.16507766920207365,30.900000000000002,22,23
2578,8,6,45,False,100.0,0.18965429615405088,92.05000000000001,22,23
2579,9,6,45,False,100.0,0.17983326217465362,74.85000000000001,22,23
2580,0,6,50,True,46.0,0.0024873115811063747,79.95,24,26
2581,1,6,50,True,47.0,0.000392736809392118,212.25,0,50
2582,2,6,50,True,48.0,6.306565967590804e-05,300.6,0,50
2583,3,6,50,True,68.0,0.014580447175077456,28.05,33,17
2584,4,6,50,True,57.0,0.010409914640857615,58.85,25,25
2585,5,6,50,True,60.0,0.005466682495347143,4.25,25,25
2586,6,6,50,True,52.0,0.004960523513620451,16.45,26,24
2587,7,6,50,True,56.0,0.0029440341664145027,12.850000000000001,24,26
2588,8,6,50,True,64.0,0.006349216340619891,56.35,37,13
2589,9,6,50,True,52.0,0.026427623252668626,3.7,25,25
2590,0,6,50,False,82.0,0.22354263637406405,81.80000000000001,25,25
2591,1,6,50,False,100.0,0.20735191497382546,138.75,25,25
2592,2,6,50,False,100.0,0.19143604466720074,127.75,25,25
2593,3,6,50,False,51.0,0.03573182986599987,63.650000000000006,50,0
2594,4,6,50,False,50.0,0.0414875844377154,119.0,50,0
2595,5,6,50,False,55.0,0.004654179023377646,161.35000000000002,0,50
2596,6,6,50,False,62.0,0.003070404306726638,165.4,0,50
2597,7,6,50,False,99.0,0.17946783621438744,57.75,25,25
2598,8,6,50,False,92.0,0.19398478389921953,98.05000000000001,25,25
2599,9,6,50,False,53.0,0.11248704732277812,84.0,0,50
2600,0,6,55,True,57.0,0.004451719540883613,56.0,28,27
2601,1,6,55,True,52.0,0.0004250473768283269,,34,21
2602,2,6,55,True,54.0,0.027126401608334638,31.75,28,27
2603,3,6,55,True,50.0,0.007420980079057701,,25,30
2604,4,6,55,True,52.0,9.443353017514827e-05,51.75,2,53
2605,5,6,55,True,57.0,0.002690892006288305,,19,36
2606,6,6,55,True,55.0,8.634341703715964e-05,,45,10
2607,7,6,55,True,51.0,1.8471330528969483e-05,52.050000000000004,42,13
2608,8,6,55,True,54.0,3.265395830768374e-05,22.25,10,45
2609,9,6,55,True,59.0,0.0332479531858824,53.75,27,28
2610,0,6,55,False,100.0,0.1883786565229731,72.9,27,28
2611,1,6,55,False,100.0,0.18690974030596738,76.9,27,28
2612,2,6,55,False,57.0,0.0057287926728887975,231.25,1,54
2613,3,6,55,False,89.0,0.17736580678795522,83.45,30,25
2614,4,6,55,False,51.0,0.012921125754923895,49.45,1,54
2615,5,6,55,False,59.0,0.09382287977253619,61.550000000000004,27,28
2616,6,6,55,False,100.0,0.2060816489038606,114.95,27,28
2617,7,6,55,False,56.0,0.006891180567494022,184.25,1,54
2618,8,6,55,False,100.0,0.2114549541924036,124.95,28,27
2619,9,6,55,False,100.0,0.19093069668375023,88.2,27,28
2620,0,6,60,True,51.0,0.0015994434740303424,287.1,8,52
2621,1,6,60,True,51.0,0.0004872468518630484,207.8,2,58
2622,2,6,60,True,55.0,5.738487386613974e-05,,54,6
2623,3,6,60,True,54.0,0.00021493127906160097,237.8,60,0
2624,4,6,60,True,52.0,0.00012287351215944738,,13,47
2625,5,6,60,True,37.0,0.003033333631669132,52.25,2,58
2626,6,6,60,True,45.0,0.0031043001951501824,,30,30
2627,7,6,60,True,52.0,0.0009476618207552822,,26,34
2628,8,6,60,True,50.0,0.02330991349623669,321.55,30,30
2629,9,6,60,True,54.0,0.01926086992555434,175.75,30,30
2630,0,6,60,False,45.0,0.10292738185731465,156.3,45,15
2631,1,6,60,False,97.0,0.19123144663371586,72.2,30,30
2632,2,6,60,False,96.0,0.1966439694045415,,34,26
2633,3,6,60,False,88.0,0.21525943105249404,109.95,30,30
2634,4,6,60,False,100.0,0.20527624751691526,74.15,30,30
2635,5,6,60,False,58.0,0.0006345984490420682,147.20000000000002,0,60
2636,6,6,60,False,100.0,0.24562203269750107,185.20000000000002,30,30
2637,7,6,60,False,96.0,0.18573813710236042,74.25,37,23
2638,8,6,60,False,99.0,0.2383096871917957,106.2,30,30
2639,9,6,60,False,56.0,0.0009908963217442582,56.35,0,60
2640,0,6,65,True,57.0,0.036196992103393076,,33,32
2641,1,6,65,True,55.0,0.010903316581994428,6.15,26,39
2642,2,6,65,True,54.0,0.012966998592208462,,33,32
2643,3,6,65,True,62.0,0.05618932294916217,49.550000000000004,33,32
2644,4,6,65,True,55.0,0.04479910617342533,246.60000000000002,32,33
2645,5,6,65,True,55.0,0.012469075766845488,28.950000000000003,33,32
2646,6,6,65,True,56.0,0.013448826984258332,232.35000000000002,33,32
2647,7,6,65,True,58.0,0.06591077138089568,,32,33
2648,8,6,65,True,51.0,0.008271466028051972,45.2,16,49
2649,9,6,65,True,54.0,0.020273912199831056,,32,33
2650,0,6,65,False,100.0,0.19542569888272604,72.45,33,32
2651,1,6,65,False,59.0,0.08930774885566216,153.45000000000002,33,32
2652,2,6,65,False,43.0,0.00426346141106807,59.6,0,65
2653,3,6,65,False,55.0,0.14535042071001908,211.25,32,33
2654,4,6,65,False,99.0,0.2046250045598656,34.6,32,33
2655,5,6,65,False,52.0,0.006187406180763462,170.35000000000002,1,64
2656,6,6,65,False,100.0,0.2143859326296928,161.3,32,33
2657,7,6,65,False,78.0,0.16492670553152547,73.2,1,64
2658,8,6,65,False,100.0,0.20171178014575095,96.75,32,33
2659,9,6,65,False,100.0,0.2398255956800501,256.55,32,33
2660,0,6,70,True,46.0,0.0063999054795395235,300.05,0,70
2661,1,6,70,True,61.0,0.020050532495937357,,35,35
2662,2,6,70,True,59.0,0.03847651652650976,33.95,35,35
2663,3,6,70,True,57.0,0.06820597087427353,118.9,36,34
2664,4,6,70,True,48.0,0.0020258607040017263,273.05,42,28
2665,5,6,70,True,53.0,0.022575055559076657,,35,35
2666,6,6,70,True,58.0,0.0005948750830050056,230.95000000000002,8,62
2667,7,6,70,True,52.0,0.0008728923124290699,,61,9
2668,8,6,70,True,55.0,0.024626246686176387,,35,35
2669,9,6,70,True,54.0,0.045150182202385744,58.900000000000006,37,33
2670,0,6,70,False,44.0,0.004613856348700838,161.70000000000002,0,70
2671,1,6,70,False,100.0,0.210484509868104,98.65,35,35
2672,2,6,70,False,52.0,0.0032702286685338537,175.85000000000002,0,70
2673,3,6,70,False,93.0,0.20527708133118325,111.30000000000001,35,35
2674,4,6,70,False,100.0,0.21737167936976806,129.05,35,35
2675,5,6,70,False,49.0,0.0011260345710408248,,0,70
2676,6,6,70,False,100.0,0.248658294410605,104.65,35,35
2677,7,6,70,False,52.0,0.0018467852256777448,161.65,0,70
2678,8,6,70,False,65.0,0.1753206609505956,67.0,2,68
2679,9,6,70,False,100.0,0.21923621749976546,107.55000000000001,35,35
2680,0,6,75,True,64.0,0.047304710485771236,255.75,38,37
2681,1,6,75,True,53.0,0.0029023288358625,,1,74
2682,2,6,75,True,53.0,0.0004894217465924557,135.1,0,75
2683,3,6,75,True,58.0,0.017381911661228613,60.2,36,39
2684,4,6,75,True,55.0,0.08438246377690387,85.30000000000001,38,37
2685,5,6,75,True,57.0,0.013153340399439061,,37,38
2686,6,6,75,True,61.0,0.07945726423257778,,38,37
2687,7,6,75,True,52.0,0.006747699780447079,,47,28
2688,8,6,75,True,50.0,0.035457974134780544,17.7,38,37
2689,9,6,75,True,55.0,0.09422614748403288,141.5,38,37
2690,0,6,75,False,99.0,0.20081679374084827,120.65,38,37
2691,1,6,75,False,99.0,0.20858768201276393,97.30000000000001,37,38
